"ID","Target","Errors","cER","oER","RT_Raw","session","Trial","phase","Evaluation","CL","block","trial_block","CL_evaluation","Mental","Temporal","Performance","Effort","Frustration","Eustress","Distress","NASA_TLX","Eustress_cw","Distress_cw","NASA_TLX_cw","Mental_cw","Temporal_cw","Performance_cw","Effort_cw","Frustration_cw","ratio"
7410,"0",0,0,0,0.626,"control_n2_b2",3,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.63,"control_n2_b2",4,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.571,"control_n2_b2",5,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.64,"control_n2_b2",6,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.789,"control_n2_b2",7,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.778,"control_n2_b2",8,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.463,"control_n2_b2",9,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.705,"control_n2_b2",10,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",1,1,0,0.567,"control_n2_b2",11,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,1.115,"control_n2_b2",12,"experiment","0","low","2",0,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",1,1,0,0.767,"control_n2_b2",13,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.532,"control_n2_b2",14,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.906,"control_n2_b2",15,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.639,"control_n2_b2",16,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.819,"control_n2_b2",17,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.471,"control_n2_b2",18,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.669,"control_n2_b2",19,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.769,"control_n2_b2",20,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.583,"control_n2_b2",21,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.684,"control_n2_b2",22,"experiment","0","low","2",1,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.431,"control_n2_b2",23,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.948,"control_n2_b2",24,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.537,"control_n2_b2",25,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.927,"control_n2_b2",26,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.962,"control_n2_b2",27,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.711,"control_n2_b2",28,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",1,1,0,1.117,"control_n2_b2",29,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"1",0,0,0,0.85,"control_n2_b2",30,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.519,"control_n2_b2",31,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.522,"control_n2_b2",32,"experiment","0","low","2",2,"low_0",3,3,4,3,2,3,1,3,-0.25,-0.25,0,-0.25,0.75,0,-0.5,0,3
7410,"0",0,0,0,0.487,"control_n3_b1",3,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.46,"control_n3_b1",4,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,1,0,0.881,"control_n3_b1",5,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.886,"control_n3_b1",6,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.65,"control_n3_b1",7,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",1,1,0,0.991,"control_n3_b1",8,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",1,1,0,0.708,"control_n3_b1",9,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",1,1,0,0.714,"control_n3_b1",10,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.797,"control_n3_b1",11,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.498,"control_n3_b1",12,"experiment","0","high","1",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.918,"control_n3_b1",13,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.491,"control_n3_b1",14,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.513,"control_n3_b1",15,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.158,"control_n3_b1",16,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.258,"control_n3_b1",17,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.959,"control_n3_b1",18,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.22,"control_n3_b1",19,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.857,"control_n3_b1",20,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.589,"control_n3_b1",21,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.883,"control_n3_b1",22,"experiment","0","high","1",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.648,"control_n3_b1",23,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.651,"control_n3_b1",24,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.736,"control_n3_b1",25,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.774,"control_n3_b1",26,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.714,"control_n3_b1",27,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,1,0,1.678,"control_n3_b1",28,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,1,0,1.379,"control_n3_b1",29,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.335,"control_n3_b1",30,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.861,"control_n3_b1",31,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",1,1,0,1.088,"control_n3_b1",32,"experiment","0","high","1",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.731,"control_n3_b2",3,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.656,"control_n3_b2",4,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.725,"control_n3_b2",5,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,1.099,"control_n3_b2",6,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.75,"control_n3_b2",7,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.644,"control_n3_b2",8,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.664,"control_n3_b2",9,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,1.245,"control_n3_b2",10,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,1,0,0.77,"control_n3_b2",11,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.615,"control_n3_b2",12,"experiment","0","high","2",0,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.779,"control_n3_b2",13,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.055,"control_n3_b2",14,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,1.366,"control_n3_b2",15,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,0,1,NA,"control_n3_b2",16,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.799,"control_n3_b2",17,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.548,"control_n3_b2",18,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.919,"control_n3_b2",19,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",1,1,0,1.019,"control_n3_b2",20,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.575,"control_n3_b2",21,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.678,"control_n3_b2",22,"experiment","0","high","2",1,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,0.904,"control_n3_b2",23,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.717,"control_n3_b2",24,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.644,"control_n3_b2",25,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",0,0,0,1.112,"control_n3_b2",26,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.509,"control_n3_b2",27,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.481,"control_n3_b2",28,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.567,"control_n3_b2",29,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"1",1,1,0,0.78,"control_n3_b2",30,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,1.088,"control_n3_b2",31,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.565,"control_n3_b2",32,"experiment","0","high","2",2,"high_0",4,2,4,4,2,3.2,1.6,3.2,-0.05,0.35,0.2,0.75,-0.25,0,0.5,0,2
7410,"0",0,0,0,0.849,"STRESS_2n_b1",3,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",0,0,0,0.456,"STRESS_2n_b1",4,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.543,"STRESS_2n_b1",5,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.469,"STRESS_2n_b1",6,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",0,0,0,0.387,"STRESS_2n_b1",7,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.536,"STRESS_2n_b1",8,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.591,"STRESS_2n_b1",9,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",0,0,0,0.487,"STRESS_2n_b1",10,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.558,"STRESS_2n_b1",11,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.63,"STRESS_2n_b1",12,"experiment","1","low","1",0,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",0,0,0,0.491,"STRESS_2n_b1",13,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.643,"STRESS_2n_b1",14,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",0,0,0,0.689,"STRESS_2n_b1",15,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"1",1,1,0,0.727,"STRESS_2n_b1",16,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,1.133,"STRESS_2n_b1",17,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.688,"STRESS_2n_b1",18,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.878,"STRESS_2n_b1",19,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.739,"STRESS_2n_b1",20,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
7410,"0",0,0,0,0.764,"STRESS_2n_b1",21,"experiment","1","low","1",1,"low_1",3,2,4,3,2,3.4,1.2,2.8,0.15,-0.05,-0.2,-0.25,-0.25,0,-0.5,0,2.83333333333333
